Geneid	G10	G11	G15	G16	G3	G4	G5	G8	G9	KP0B	KP0	KP1B	KP1	KP2B	KP2	KP4B	KP4	KP6B	KP6	WP2	WP6
Cldn1	1	11	0	5	1	3	0	2	1	0	0	2	0	1	0	5	0	1	10	4	1
Cldn16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Il1rap	227	419	439	524	108	203	149	211	249	127	120	204	141	338	237	345	301	393	351	191	223
Gm20319	2	0	0	0	0	1	1	0	1	0	1	0	2	0	0	0	1	0	0	0	3
Gmnc	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ostn	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC154512.1	6	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm15970	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Uts2b	1	0	0	0	4	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	4
Ccdc50	1584	448	1443	1616	1048	2218	1570	1419	1547	1359	901	1668	815	1463	962	1144	782	1174	779	1328	1780
AC154381.1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
AC154786.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC154786.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fgf12	63	90	21	40	54	36	46	284	64	123	25	101	79	85	31	5	36	54	32	95	122
Mir690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mb21d2	395	305	579	606	594	488	492	240	231	250	174	210	174	356	316	394	363	392	425	317	332
AC154807.1	0	9	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2	5	0	2	1
Hrasls	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atp13a5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm15752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atp13a4	1	0	1	10	0	0	0	0	6	1	1	0	5	1	2	1	4	1	3	0	0
Opa1	3691	1676	3227	3501	1821	2405	2106	4008	3406	3084	1994	3246	2176	3234	2220	3089	1781	3402	2019	3614	3612
AC154438.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm26834	2	0	5	1	4	1	0	3	4	3	3	1	1	0	1	0	0	0	1	2	1
CT025592.1	0	0	0	0	0	5	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0
Gm26569	7	0	8	22	8	5	10	4	6	1	3	8	4	15	6	15	9	8	3	3	7
Gm1968	7	0	1	5	0	5	2	0	3	0	0	0	2	6	2	1	3	3	0	0	0
4632428C04Rik	111	12	13	15	14	32	19	40	132	64	37	67	24	27	11	34	17	24	8	60	111
CT030736.1	26	6	3	3	15	11	6	10	45	21	8	20	12	18	6	8	13	3	2	6	32
Hes1	1183	821	858	831	559	717	637	1614	1037	1111	975	1493	1066	1220	1136	1001	723	886	846	1546	1461
CT030736.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC163355.1	0	0	0	1	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
n-R5s32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700025H01Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm26562	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC163355.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cpn2	5	7	12	2	2	0	0	10	11	11	15	13	13	28	17	50	22	41	42	13	30
Lrrc15	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Gp5	3	1	3	0	0	1	4	0	0	2	0	0	1	0	1	0	2	0	2	1	2
Atp13a3	5781	1452	5225	6262	3758	6000	5096	5928	5597	3793	2761	4642	3243	5429	3481	4552	2705	5140	3065	5617	5597
AC154608.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem44	476	46	118	138	21	184	82	251	562	288	153	359	179	297	134	115	102	60	74	267	285
Lsg1	678	410	643	611	573	685	469	653	532	429	346	502	469	773	497	630	352	686	549	652	635
Fam43a	296	123	96	51	14	90	34	418	239	271	330	644	526	1983	710	174	335	126	493	462	404
CT009704.1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	0
Gm26295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC163720.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC163720.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC163720.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm25375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC126280.1	5	0	1	3	0	10	9	1	6	5	1	3	0	7	0	2	5	6	5	0	9
Xxylt1	309	130	211	222	208	252	236	454	234	343	164	297	276	415	240	304	227	393	249	356	451
Gm15742	0	0	0	0	3	0	0	0	0	0	1	5	0	3	0	0	0	0	0	0	0
Acap2	2699	1154	2594	2877	1005	1842	1893	1780	2456	1593	1332	2002	1246	2610	1351	1874	1478	1738	1969	1980	1660
AC090430.1	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	1	0	0	3	0	0
AC130815.2	33	7	27	23	18	25	41	20	34	19	17	18	8	29	15	38	22	26	16	10	31
Ppp1r2	2063	2419	2436	3063	1997	1390	1476	2331	1802	1539	1190	1872	1357	2261	1470	1864	1495	2130	1999	2078	1997
Gm27415	5	0	2	3	5	4	1	2	3	5	0	1	3	6	4	6	1	3	2	0	0
AC130815.1	0	0	3	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Gm49546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Apod	9	0	3	0	46	12	4	30	5	11	1	4	3	0	7	4	1	0	5	0	2
AC125371.3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
Gm49404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700007E05Rik	1	26	59	52	25	6	4	5	7	32	6	6	3	11	4	29	25	42	30	7	31
AC125371.2	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	2
Bdh1	4043	3309	3405	3361	2635	2068	2102	5712	4002	4800	3062	4515	3696	5051	3500	3730	3088	4824	3996	5842	6041
Gm15743	6	12	6	4	8	15	0	7	4	10	6	3	6	8	4	8	13	2	6	5	20
AC125371.1	1	0	0	1	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0
AC161376.1	15	7	8	17	21	13	9	20	6	5	1	12	4	7	2	12	8	17	9	11	13
AC161376.2	1	0	0	0	0	0	0	2	0	1	0	0	1	0	0	3	0	0	0	0	0
AC126055.1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
Dlg1	2718	1228	2319	2510	1534	2234	1914	2559	2312	1993	1462	2474	1754	2488	1822	2131	1356	2450	1663	2369	2619
AC126055.2	3	0	0	0	5	0	0	0	0	0	0	5	0	1	0	5	0	0	4	0	0
Gm24879	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3
AC129214.1	2	0	1	0	0	5	0	0	1	3	7	2	0	0	2	7	1	2	4	2	7
AC129214.2	0	0	2	3	0	2	0	0	0	1	0	6	0	0	0	1	0	1	0	1	4
Meltf	4	0	12	3	112	3	1	0	1	0	0	0	0	2	1	16	14	5	18	0	0
Gm15703	2	0	1	1	3	2	0	0	3	1	1	0	0	0	0	0	0	0	1	0	3
AC124681.1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	3
Pigz	12	36	23	16	25	4	1	6	15	46	2	9	0	17	33	93	47	81	57	10	29
0610012G03Rik	724	1983	966	909	1105	597	553	1204	715	1262	856	1172	1068	1351	1082	1260	906	1545	1206	1477	1754
Ncbp2	712	605	747	645	599	577	432	817	620	532	429	572	477	733	475	596	388	691	499	665	811
Senp5	951	402	1102	963	585	998	840	923	936	831	573	883	771	1108	734	998	683	1116	931	989	1122
Gm15696	8	0	9	8	5	11	12	5	8	6	5	7	5	10	2	16	4	16	8	10	17
Gm26269	0	3	3	1	0	1	0	0	0	0	1	1	1	5	0	1	0	0	0	0	0
AC124681.2	1	0	1	2	3	2	1	1	2	3	1	5	2	6	1	5	2	5	1	2	4
Gm15694	7	1	0	2	5	1	4	7	3	5	6	1	1	6	6	10	7	4	7	3	5
Hmgb1-ps6	2	0	3	1	5	4	0	2	0	2	1	2	1	0	2	5	3	0	4	2	6
Pak2	4356	2626	4231	4914	3140	3077	3206	4737	3887	3630	2422	3987	2935	5303	3200	4228	2866	4286	3617	4986	4894
Gm26419	0	0	0	0	0	2	0	0	0	1	2	1	3	2	2	7	1	1	1	0	1
Pigx	503	593	680	584	1330	452	513	649	407	539	371	526	370	646	422	526	495	592	481	609	620
Cep19	480	546	728	461	444	334	335	563	503	475	346	518	390	624	451	524	342	554	357	544	562
Gm15729	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nrros	40	15	26	9	42	88	30	22	39	17	10	62	28	51	37	55	29	20	21	19	57
Bex6	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fbxo45	616	401	628	627	359	528	529	669	545	428	324	537	440	703	409	546	363	649	470	594	742
Gm25848	0	0	0	1	0	3	3	0	1	0	2	0	0	2	0	0	1	4	0	0	0
Wdr53	191	154	172	189	144	160	116	175	145	130	91	136	124	188	93	119	96	175	137	155	178
Mir1946a	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Smco1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0
Rnf168	886	511	649	657	682	594	626	981	786	645	464	726	600	889	542	632	467	732	569	818	943
AC087556.2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Ubxn7	753	452	858	786	540	618	754	796	881	791	377	681	436	718	406	626	429	606	384	720	800
Tm4sf19	0	0	0	13	0	1	0	1	0	0	3	0	0	0	0	0	0	0	2	2	1
Gm20056	10	8	10	23	0	2	1	4	3	23	12	6	6	11	9	11	8	6	12	18	10
Tctex1d2	89	52	69	90	65	64	27	97	65	62	28	61	33	90	68	24	51	64	43	59	80
Pcyt1a	2304	1811	4795	5641	1677	2099	2004	2601	2538	2346	1598	2123	1676	2602	1640	2140	1830	2468	2383	2866	2620
AC087556.1	1	0	5	7	2	0	3	3	1	6	0	3	2	4	0	1	7	1	0	1	0
Slc51a	1069	9367	12956	16949	21882	14891	14133	2642	977	1997	1386	4861	2482	13354	12385	9297	14421	8682	9209	3432	3004
Zdhhc19	0	30	91	159	47	145	161	11	3	7	1	10	8	47	22	60	41	43	42	5	5
AC140186.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1
Gm5405	0	0	0	4	0	0	1	0	0	0	0	0	0	5	0	0	0	0	3	0	0
Tfrc	10884	5624	15004	10030	6911	7659	4479	8728	6898	6493	3979	8229	4272	4804	4677	9003	4035	8236	4709	9349	4829
Tnk2	2523	847	2761	2637	536	1142	644	1233	2105	2006	1638	2144	1505	2501	1329	1669	1397	1707	1631	1880	2338
Tnk2os	4	0	4	5	1	2	0	1	4	16	2	0	3	1	0	5	0	0	0	1	6
Gm9556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Muc4	9799	625	2626	1488	267	761	652	3212	8681	8681	5904	6699	5160	10385	5206	9278	2630	4920	3993	8306	11040
Muc20	116	0	37	56	8	38	7	90	68	50	68	127	36	157	43	56	63	35	45	83	60
Smbd1	13	24	17	3	4	5	6	19	15	7	10	7	15	17	9	16	2	7	15	8	11
Gm26769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rubcn	717	471	952	723	397	932	950	658	790	815	498	779	648	958	642	871	595	809	696	918	1047
Fyttd1	1045	536	1160	1161	1087	991	815	1281	1195	920	679	1036	628	1099	758	853	536	1203	664	1073	1262
Lrch3	444	92	374	425	178	415	361	300	401	450	282	377	216	524	279	366	289	409	404	423	424
Gm6611	1	0	5	1	0	5	4	7	0	9	8	3	2	6	0	17	5	6	4	0	8
Gm17106	1	0	0	0	1	0	0	0	0	0	2	3	0	1	0	1	0	1	1	0	1
n-R5s33	0	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
Iqcg	11	71	44	58	17	26	17	16	17	12	2	27	5	32	13	10	12	13	25	22	10
Rpl35a	2593	6821	1820	1031	5017	1449	2700	3283	2011	4611	2083	2889	3554	3449	2443	4683	2037	3878	2863	3667	5162
Lmln	225	104	202	199	82	200	136	175	204	166	67	188	136	277	124	240	149	213	190	226	370
Gm22231	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Mir1947	0	0	0	0	0	0	0	0	3	4	1	0	0	0	0	2	0	0	0	2	0
Gm23916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Osbpl11	755	388	1183	1352	641	1115	879	587	687	827	493	836	482	955	556	754	843	757	656	825	879
Snx4	1540	957	1838	1936	1556	1312	1370	1861	1374	1360	897	1464	1114	1683	1163	1296	1164	1624	1455	1552	1676
1700007L15Rik	27	80	29	32	98	23	23	48	30	24	10	19	40	31	18	38	24	41	30	53	32
Zfp148	1938	1119	1979	1932	1285	1649	1497	1817	1697	1451	1007	1457	1129	1729	1023	1484	744	1501	780	1594	1822
Slc12a8	3993	1407	3992	4683	1241	2055	1872	4131	2843	2237	1701	3065	2789	4166	3217	3474	2491	3638	3170	3475	3396
Heg1	225	90	210	154	151	176	105	212	187	178	155	249	205	295	319	444	269	353	368	226	358
Gm15657	208	18	172	226	77	156	131	47	171	130	94	113	66	220	100	327	143	154	198	46	151
Muc13	69396	35027	98104	86627	51764	47836	41179	39650	64761	58250	52325	74807	51766	91691	79239	90255	63262	64424	64263	56960	65571
AC155268.1	4	0	8	3	0	4	3	0	3	0	0	3	4	7	0	1	1	3	2	0	3
Itgb5	946	826	1770	1744	817	1415	1560	787	1313	989	903	997	891	1092	914	1169	1091	951	815	1150	1087
Umps	495	419	544	436	499	494	360	858	412	434	378	513	611	755	447	572	325	658	471	733	753
Gm15829	0	0	0	3	0	3	0	0	0	0	0	0	3	1	0	3	1	2	4	0	0
Kalrn	1384	1478	2621	3183	944	1539	1303	876	1343	942	895	1171	792	1512	1058	1098	920	862	947	934	1053
AC165079.1	10	65	16	6	12	7	13	6	7	9	11	13	4	16	8	8	8	10	5	7	7
Ropn1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ccdc14	220	75	120	153	112	204	129	169	158	123	79	179	64	167	94	158	74	156	92	99	157
Mylk	1421	1097	2262	2548	1789	3807	3406	1845	1297	1924	1291	2149	1247	2325	1725	1756	1584	2023	1463	2159	2268
1700119H24Rik	4	25	31	46	37	24	9	2	5	7	6	18	5	26	18	22	15	22	17	5	14
AC110166.1	2	0	11	10	5	22	3	0	1	5	2	2	3	6	0	14	6	9	16	5	0
AC110166.2	9	0	10	8	1	20	15	4	8	13	9	12	0	12	4	8	4	3	5	0	11
Hacd2	735	561	618	639	895	578	429	858	607	557	440	617	516	701	585	708	491	772	550	744	876
Adcy5	147	326	153	257	27	264	114	92	87	61	86	133	55	150	77	84	61	71	72	133	135
Gm25179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC171205.1	1	0	4	1	0	2	2	0	2	3	1	3	0	3	4	1	2	4	1	0	3
Sec22a	573	550	541	665	982	476	352	825	538	607	413	716	417	650	473	485	394	538	466	706	642
AC154654.1	5	1	5	9	0	16	2	2	11	8	4	4	3	13	1	6	5	4	0	7	6
Gm25079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pdia5	2284	997	1411	1639	1024	835	655	2770	1737	1766	1423	2335	2023	2395	1817	1777	1119	2020	1543	2721	2489
Gm25548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
1600019K03Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sema5b	1	0	2	3	0	5	1	32	4	2	6	6	0	10	3	0	8	0	1	9	2
Gm5963	11	49	11	5	25	10	11	14	9	10	10	8	18	16	7	14	12	13	10	7	27
Dirc2	1545	857	1260	1579	1630	784	841	1725	1236	1781	1273	1724	1278	1524	1251	1810	1157	1171	1018	1708	2377
Gm25967	0	0	0	1	0	0	1	0	2	0	0	0	0	1	0	0	1	0	3	0	0
Hspbap1	163	130	191	160	146	225	158	183	204	174	116	155	176	198	152	196	117	183	136	170	257
Gm26838	1	0	0	0	0	2	0	0	1	3	2	1	1	2	0	2	0	0	0	0	3
AC129574.1	3	0	0	2	0	6	0	0	1	4	0	3	3	1	6	2	1	1	4	3	0
Parp14	4757	1301	3404	3733	1902	4157	3051	4437	3864	4824	2594	6390	3525	6376	6548	4863	4025	4506	2529	4184	4210
AC129574.2	9	0	3	11	8	7	8	2	5	5	8	12	8	22	3	21	6	15	7	4	18
AC129574.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm10237	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
Dtx3l	3500	1139	2832	2751	1695	3009	2777	4205	2603	3292	1606	3741	1973	3882	3671	3212	2963	2769	2310	2555	2851
Parp9	3016	1051	2454	2875	2631	2732	2256	3778	2358	2676	1480	3420	1965	3437	3500	2737	2530	2862	2006	2219	2657
Gm15564	49	26	22	16	53	39	7	48	1	76	100	78	82	140	106	129	69	131	131	42	76
Kpna1	1555	835	1858	1787	1115	1503	1448	1595	1568	1479	905	1315	1142	1704	1155	1569	940	1778	1250	1589	1657
Wdr5b	159	74	109	161	111	224	97	144	109	77	51	90	63	102	69	74	47	78	64	102	136
Fam162a	2727	3821	2750	2136	1081	429	377	3919	2687	4769	2773	4422	4121	4815	4674	6482	5094	7231	6339	3954	5543
Ccdc58	374	471	480	445	484	424	293	435	319	371	269	431	317	505	504	876	442	1007	779	423	678
Csta1	5	0	0	0	0	0	0	0	5	7	10	9	0	2	1	5	1	6	1	3	2
Gm10092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Stfa2l1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0
Gm22885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm5483	0	1	0	2	1	0	0	2	0	0	0	0	0	3	0	0	0	0	15	0	0
Gm25024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC154188.1	0	1	2	0	1	0	0	2	0	1	0	1	0	1	2	0	0	1	0	0	3
Gm10913	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0
Gm5416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm24801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2010005H15Rik	10	44	26	2	29	33	13	2	11	14	9	14	10	41	17	31	22	3	8	14	23
Gm10813	0	0	0	0	0	1	0	0	3	3	0	3	0	0	1	0	0	0	0	1	0
Gm24569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Stfa1	0	0	0	3	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	1
Gm23306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CT033776.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm25254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CT033776.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm24437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BC117090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm25465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BC100530	2	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0
Gm15845	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm24218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm4758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm22349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Stfa2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm22263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CT033776.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm25903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Stfa3	0	0	0	1	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0
AC074229.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Casr	13	0	13	10	2	0	3	13	6	26	6	4	5	7	10	2	7	4	1	4	30
Gm25902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC117662.4	3	0	0	1	0	0	2	10	6	7	4	9	7	3	7	1	0	10	0	9	12
AC117662.1	0	0	0	0	0	0	0	1	5	4	0	2	5	0	1	0	0	2	0	2	0
AC117662.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cd86	2	0	1	0	6	40	4	5	3	5	2	4	1	9	3	9	1	6	6	0	17
Ildr1	8040	1571	2650	1947	388	379	304	8256	7107	10118	7590	9208	5853	6331	5679	4294	3238	5299	4427	10137	11179
AC117662.2	6	0	3	3	0	2	2	0	12	0	2	9	3	5	9	3	2	3	4	0	9
Slc15a2	332	139	334	51	141	392	208	267	399	99	75	491	41	427	126	1	0	38	22	67	184
Gm8425	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Gm22617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eaf2	19	11	3	10	12	21	10	9	19	4	5	23	13	10	9	8	6	11	3	3	13
Iqcb1	60	56	32	25	80	53	23	56	37	14	15	28	30	36	27	19	29	42	20	24	53
AC154232.1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
AC154232.2	178	33	125	110	27	135	71	71	174	339	146	212	105	307	100	340	105	204	79	105	272
Golgb1	8930	2183	6114	5728	1756	5324	3969	5960	8287	7245	5131	8370	6702	8021	6128	7404	2644	6428	2100	7931	8555
4930565N06Rik	93	7	47	53	11	76	49	36	57	129	44	126	49	182	56	175	44	85	33	35	157
AC154763.2	21	0	3	5	4	22	0	3	9	2	4	8	7	9	1	12	1	5	0	4	9
Hcls1	57	3	23	18	130	279	26	123	58	49	31	102	65	124	106	83	60	65	65	97	200
Fbxo40	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
AC154763.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Polq	160	67	177	150	114	205	173	148	137	174	58	152	80	209	152	348	87	359	87	165	296
Stxbp5l	6	0	16	33	1	13	15	0	8	5	0	3	0	13	2	5	3	11	2	0	2
Gm15665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC116468.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gtf2e1	252	188	293	282	353	417	316	334	222	264	176	254	211	337	234	296	194	299	253	298	382
Rabl3	424	225	312	476	376	361	399	447	379	293	211	383	232	433	256	305	213	417	278	365	410
AC154762.1	1	0	0	0	0	0	0	0	0	0	1	3	0	2	0	0	0	0	0	0	0
Hgd	1	0	0	3	3	1	0	0	3	1	0	5	3	0	0	0	2	4	1	0	6
AC154762.2	23	0	0	17	2	80	20	6	7	0	0	6	2	10	2	0	0	3	2	4	3
Ndufb4	434	601	367	370	617	298	217	551	363	484	341	513	358	516	456	475	329	530	499	570	529
AC129539.1	6	16	2	2	3	4	4	7	1	5	6	11	7	6	6	8	6	6	4	19	2
Fstl1	21	11	17	22	44	33	41	60	39	6	6	0	18	5	5	45	18	36	81	0	42
Gm36028	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0
n-R5s34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lrrc58	904	473	762	806	423	922	1014	962	870	706	492	690	650	875	554	830	565	882	739	895	1076
Gm15725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gpr156	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
Gm25140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gsk3b	2808	1497	3026	3328	1203	2326	2411	2610	2537	2321	1718	2494	1807	3326	1859	2666	1993	2764	2696	2863	2828
Gm25617	0	0	0	0	0	0	0	0	0	1	1	4	0	0	0	0	0	0	0	0	0
Gm27931	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
Nr1i2	1891	1543	2453	3096	1960	2448	2126	1556	1770	1639	1174	2083	1121	2544	1686	1863	1817	1779	2133	1814	1838
Maats1	13	9	18	18	21	47	63	7	22	7	6	21	6	6	6	5	4	10	8	3	5
Maats1os	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cox17	380	53	328	296	60	368	274	95	222	189	100	157	82	251	105	156	102	151	109	107	186
Gm21987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Popdc2	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0
Pla1a	5	31	25	11	13	1	0	10	6	0	2	5	3	11	0	4	13	7	9	3	0
Adprh	599	573	706	750	928	552	460	807	609	669	509	733	588	929	739	814	622	769	660	839	856
D930030I03Rik	10	7	6	11	6	7	2	3	11	7	3	5	3	3	6	0	2	2	5	2	8
Cd80	8	0	12	2	10	24	4	7	7	9	5	13	5	15	10	16	12	5	9	8	12
Timmdc1	539	861	628	640	633	557	479	620	484	561	337	573	430	803	472	599	391	687	503	542	685
Gm15953	9	10	4	8	0	7	3	8	1	8	2	8	5	9	4	11	10	6	10	6	7
Poglut1	482	201	326	317	417	528	281	463	420	246	221	304	269	344	223	295	195	327	207	296	389
Tmem39a	868	226	604	526	370	769	433	639	658	488	452	614	592	813	643	860	441	862	786	681	946
Gm17103	2	0	1	2	0	5	3	0	2	5	1	4	1	0	3	2	1	2	2	3	4
Arhgap31	125	204	264	86	136	315	578	145	310	158	87	167	216	249	166	311	118	150	117	153	267
